file,inst number,r,inst type,problemtype,model,algorithm,z,best lp,root bound,opened facilities,lazy cuts conenctivity,lazy cuts cost,user cuts cost,node count,time,status,z*,gap z*,gap z lp,id code
data/1411Eucl.txt,1411,2500, eucl ,MPIF,SW,autobenders,93734,93734,83923.45992,0,0,0,0,0,1.677461,101,93734,0,0,1411-2500
data/1411Eucl.txt,1411,1500, eucl ,MPIF,SW,autobenders,98112,98102.53187,83923.45992,0,0,0,0,8781,71.799129,102,98112,0,9.65033E-05,1411-1500
data/1411Eucl.txt,1411,500, eucl ,MPIF,SW,autobenders,371692,371692,371692,0,0,0,0,0,1.532919,101,371692,0,0,1411-500
data/1511Eucl.txt,1511,2500, eucl ,MPIF,SW,autobenders,97705,97705,86349.07315,0,0,0,0,24,5.470508,101,97705,0,0,1511-2500
data/1511Eucl.txt,1511,1500, eucl , MPIF ,SW,autobenders,101022,101011.9169,0,0,0,0,0,141611,844.425735,102,101022,0,9.98105E-05,1511-1500
data/1511Eucl.txt,1511,500, eucl ,MPIF,SW,autobenders,431443,431443,431443,0,0,0,0,0,0.450325,101,431443,0,0,1511-500
data/1611Eucl.txt,1611,2500, eucl ,MPIF,SW,autobenders,96218,96218,86009.00397,0,0,0,0,0,3.319643,101,96218,0,0,1611-2500
data/1611Eucl.txt,1611,1500, eucl , MPIF ,SW,autobenders,103128,103117.6929,0,0,0,0,0,403272,1558.75149,102,102405,0.007060202,9.99446E-05,1611-1500
data/1611Eucl.txt,1611,500, eucl ,MPIF,SW,autobenders,308214,308214,308214,0,0,0,0,0,0.479178,101,308214,0,0,1611-500
data/1711Eucl.txt,1711,2500, eucl ,MPIF,SW,autobenders,94985,94985,85582.3609,0,0,0,0,0,3.06503,101,94985,0,0,1711-2500
data/1711Eucl.txt,1711,1500, eucl ,MPIF,SW,autobenders,102476,102465.8535,0,0,0,0,0,57368,418.618076,102,102476,0,9.90136E-05,1711-1500
data/1711Eucl.txt,1711,500, eucl ,MPIF,SW,autobenders,431999,431999,431999,0,0,0,0,0,0.960499,101,431999,0,0,1711-500
data/1811Eucl.txt,1811,2500, eucl ,MPIF,SW,autobenders,97949,97949,87045.00898,0,0,0,0,0,1.644241,101,97949,0,0,1811-2500
data/1811Eucl.txt,1811,1500, eucl ,MPIF,SW,autobenders,102572,102561.8082,87045.48325,0,0,0,0,13668,86.358696,102,102572,0,9.93629E-05,1811-1500
data/1811Eucl.txt,1811,500, eucl ,MPIF,SW,autobenders,330298,330298,330298,0,0,0,0,0,1.627891,101,330298,0,0,1811-500
data/1911Eucl.txt,1911,2500, eucl ,MPIF,SW,autobenders,96625,96625,87544.43125,0,0,0,0,0,3.678052,101,96625,0,0,1911-2500
data/1911Eucl.txt,1911,1500, eucl ,MPIF,SW,autobenders,101836,101825.8669,87544.43125,0,0,0,0,86876,541.815025,102,101836,0,9.95042E-05,1911-1500
data/1911Eucl.txt,1911,500, eucl ,MPIF,SW,autobenders,344443,344443,339988.3128,0,0,0,0,3,6.95698,101,344443,0,0,1911-500
data/2011Eucl.txt,2011,2500, eucl ,MPIF,SW,autobenders,94449,94449,84825.12939,0,0,0,0,0,4.974596,101,94449,0,0,2011-2500
data/2011Eucl.txt,2011,1500, eucl ,MPIF,SW,autobenders,100263,100253.0891,84870.2768,0,0,0,0,48120,261.995519,102,100263,0,9.88495E-05,2011-1500
data/2011Eucl.txt,2011,500, eucl ,MPIF,SW,autobenders,410630,410630,410630,0,0,0,0,0,1.722915,101,410630,0,0,2011-500
data/2111Eucl.txt,2111,2500, eucl ,MPIF,SW,autobenders,92483,92483,83988.1778,0,0,0,0,0,1.524845,101,92483,0,0,2111-2500
data/2111Eucl.txt,2111,1500, eucl ,MPIF,SW,autobenders,96538,96528.60721,83988.1778,0,0,0,0,8809,48.083811,102,96538,0,9.72963E-05,2111-1500
data/2111Eucl.txt,2111,500, eucl ,MPIF,SW,autobenders,246917,246917,0,0,0,0,0,7,17.57352,101,246917,0,0,2111-500
data/2211Eucl.txt,2211,2500, eucl ,MPIF,SW,autobenders,95594,95594,85356.97176,0,0,0,0,0,2.392396,101,95594,0,0,2211-2500
data/2211Eucl.txt,2211,1500, eucl , MPIF ,SW,autobenders,103255,103244.6835,0,0,0,0,0,420165,2445.35023,102,103006,0.002417335,9.99124E-05,2211-1500
data/2211Eucl.txt,2211,500, eucl ,MPIF,SW,autobenders,415291,415291,415291,0,0,0,0,0,1.772491,101,415291,0,0,2211-500
data/2311Eucl.txt,2311,2500, eucl ,MPIF,SW,autobenders,95143,95143,85566.20185,0,0,0,0,0,1.848681,101,95143,0,0,2311-2500
data/2311Eucl.txt,2311,1500, eucl ,MPIF,SW,autobenders,101671,101660.9955,85566.20185,0,0,0,0,60335,482.325084,102,101671,0,9.84006E-05,2311-1500
data/2311Eucl.txt,2311,500, eucl ,MPIF,SW,autobenders,267682,267682,260006.867,0,0,0,0,0,3.949992,101,267682,0,0,2311-500
data/2411Eucl.txt,2411,2500, eucl ,MPIF,SW,autobenders,94064,94064,84549.18403,0,0,0,0,0,3.288021,101,94064,0,0,2411-2500
data/2411Eucl.txt,2411,1500, eucl , MPIF ,SW,autobenders,99372,99362.25,0,0,0,0,0,44634,652.304067,102,99372,0,9.81162E-05,2411-1500
data/2411Eucl.txt,2411,500, eucl ,MPIF,SW,autobenders,376439,376439,376439,0,0,0,0,0,0.801645,101,376439,0,0,2411-500
data/2511Eucl.txt,2511,2500, eucl ,MPIF,SW,autobenders,97569,97569,87426.09293,0,0,0,0,0,3.066922,101,97569,0,0,2511-2500
data/2511Eucl.txt,2511,1500, eucl ,MPIF,SW,autobenders,101429,101418.9307,87426.09293,0,0,0,0,60349,380.016549,102,101429,0,9.92743E-05,2511-1500
data/2511Eucl.txt,2511,500, eucl ,MPIF,SW,autobenders,435475,435475,435475,0,0,0,0,0,0.814322,101,435475,0,0,2511-500
data/2611Eucl.txt,2611,2500, eucl ,MPIF,SW,autobenders,94352,94346.05758,85219.55382,0,0,0,0,0,3.056664,102,94352,0,6.29814E-05,2611-2500
data/2611Eucl.txt,2611,1500, eucl ,MPIF,SW,autobenders,99709,99699.06532,85219.55382,0,0,0,0,88771,356.0612,102,99709,0,9.96367E-05,2611-1500
data/2611Eucl.txt,2611,500, eucl ,MPIF,SW,autobenders,263326,263326,260963.1633,0,0,0,0,0,3.114709,101,263326,0,0,2611-500
data/2711Eucl.txt,2711,2500, eucl ,MPIF,SW,autobenders,91554,91554,81683.79329,0,0,0,0,0,2.577683,101,91554,0,0,2711-2500
data/2711Eucl.txt,2711,1500, eucl ,MPIF,SW,autobenders,94467,94458.80308,81683.79329,0,0,0,0,2462,46.965329,102,94467,0,8.67702E-05,2711-1500
data/2711Eucl.txt,2711,500, eucl ,MPIF,SW,autobenders,316372,316372,312063.5025,0,0,0,0,5,7.476167,101,316372,0,0,2711-500
data/2811Eucl.txt,2811,2500, eucl ,MPIF,SW,autobenders,97935,97935,87067.32183,0,0,0,0,0,3.973008,101,97935,0,0,2811-2500
data/2811Eucl.txt,2811,1500, eucl ,MPIF,SW,autobenders,102398,102387.7699,87067.32183,0,0,0,0,70758,451.592186,102,102398,0,9.99057E-05,2811-1500
data/2811Eucl.txt,2811,500, eucl ,MPIF,SW,autobenders,265678,265678,263151.3673,0,0,0,0,0,3.695708,101,265678,0,0,2811-500
data/2911Eucl.txt,2911,2500, eucl ,MPIF,SW,autobenders,95699,95690.17479,85883.12024,0,0,0,0,0,2.36614,102,95699,0,9.22185E-05,2911-2500
data/2911Eucl.txt,2911,1500, eucl ,MPIF,SW,autobenders,101814,101803.8337,85883.6328,0,0,0,0,52711,409.772895,102,101814,0,9.9852E-05,2911-1500
data/2911Eucl.txt,2911,500, eucl ,MPIF,SW,autobenders,353600,353600,353507,0,0,0,0,0,1.923796,101,353600,0,0,2911-500
,13,25,pmed,MPIF,SW,autobenders,18406,0,,,,,,,3600,108,4713,2.905368131,1,13-25
,14,25,pmed,MPIF,SW,autobenders,20358,0,,,,,,,3600,108,3209,5.344032409,1,14-25
,15,25,pmed,MPIF,SW,autobenders,13251,0,,,,,,,3600,108,1985,5.675566751,1,15-25
,16,25,pmed,MPIF,SW,autobenders,24003,0,,,,,,,3600,108,9251,1.594638417,1,16-25
,17,25,pmed,MPIF,SW,autobenders,14503,0,,,,,,,3600,108,7096,1.043827508,1,17-25
,18,25,pmed,MPIF,SW,autobenders,25508,0,,,,,,,3600,108,4905,4.200407747,1,18-25
,19,25,pmed,MPIF,SW,autobenders,16625,0,,,,,,,3600,108,2896,4.740676796,1,19-25
,20,25,pmed,MPIF,SW,autobenders,18980,0,,,,,,,3600,108,2045,8.281173594,1,20-25
,22,25,pmed,MPIF,SW,autobenders,19095,0,,,,,,,3600,108,8665,1.203693018,1,22-25
,23,25,pmed,MPIF,SW,autobenders,18616,0,,,,,,,3600,108,4665,2.99056806,1,23-25
,24,25,pmed,MPIF,SW,autobenders,19543,0,,,,,,,3600,108,3020,5.471192053,1,24-25
,25,25,pmed,MPIF,SW,autobenders,24554,0,,,,,,,3600,108,1929,11.72887506,1,25-25
,6,150,pmed,MPIF,MW,nobenders,25425,0,,,,,,,3600,108,8288,2.067688224,1,6-150
,6,100,pmed,MPIF,MW,nobenders,25425,0,,,,,,,3600,108,8288,2.067688224,1,6-100
,6,80, pmed , MPIF ,MW,nobenders,8288,8183,0,0,0,0,0,5,3599.694069,107,8288,0,0.012668919,6-80
,7,100,pmed,MPIF,MW,nobenders,15205,0,,,,,,,3600,108,5826,1.609852386,1,7-100
,7,80, pmed , MPIF ,MW,nobenders,5826,5826,0,0,0,0,0,8,242.535156,101,5826,0,0,7-80
,7,50, pmed , MPIF ,MW,nobenders,5843,5843,0,0,0,0,0,3,299.297639,101,5843,0,0,7-50
,8,100, pmed , MPIF ,MW,nobenders,4491,4491,0,0,0,0,0,0,184.598558,101,4491,0,0,8-100
,8,80, pmed , MPIF ,MW,nobenders,4510,4510,0,0,0,0,0,0,559.839304,101,4510,0,0,8-80
,8,50, pmed , MPIF ,MW,nobenders,4618,4618,0,0,0,0,0,3,434.040015,101,4618,0,0,8-50
,9,100, pmed , MPIF ,MW,nobenders,2734,2734,0,0,0,0,0,0,160.340888,101,2734,0,0,9-100
,9,80, pmed , MPIF ,MW,nobenders,2758,2758,0,0,0,0,0,0,117.522768,101,2758,0,0,9-80
,9,50, pmed , MPIF ,MW,nobenders,2898,2898,0,0,0,0,0,5,285.116879,101,2898,0,0,9-50
,10,80, pmed , MPIF ,MW,nobenders,1272,1272,0,0,0,0,0,0,152.198241,101,1272,0,0,10-80
,10,50, pmed , MPIF ,MW,nobenders,1356,1356,0,0,0,0,0,0,44.522949,101,1356,0,0,10-50
,10,25, pmed , MPIF ,MW,nobenders,1755,1755,0,0,0,0,0,40,923.727297,101,1755,0,0,10-25
,11,80,pmed,MPIF,MW,nobenders,13585,0,,,,,,,3600,108,7921,0.71506123,1,11-80
,11,50,pmed,MPIF,MW,nobenders,13585,0,,,,,,,3600,108,7921,0.71506123,1,11-50
,11,25, pmed , MPIF ,MW,nobenders,7950,7950,0,0,0,0,0,9,1055.134572,101,7950,0,0,11-25
,12,80,pmed,MPIF,MW,nobenders,13789,0,,,,,,,3600,108,6789,1.031079688,1,12-80
,12,50,pmed,MPIF,MW,nobenders,13789,0,,,,,,,3600,108,6789,1.031079688,1,12-50
,12,25, pmed , MPIF ,MW,nobenders,13789,0,0,0,0,0,0,2,3599.720906,108,6944,0.985743088,1,12-25
,13,80,pmed,MPIF,MW,nobenders,18406,0,,,,,,,3600,108,4416,3.168025362,1,13-80
,13,50,pmed,MPIF,MW,nobenders,18406,0,,,,,,,3600,108,4422,3.162369968,1,13-50
,13,25, pmed , MPIF ,MW,nobenders,4732,4605.652778,0,0,0,0,0,0,3600.243777,107,4713,0.004031403,0.026700596,13-25
,14,80,pmed,MPIF,MW,nobenders,20358,0,,,,,,,3600,108,2968,5.85916442,1,14-80
,14,50,pmed,MPIF,MW,nobenders,20358,0,,,,,,,3600,108,3033,5.712166172,1,14-50
,14,25, pmed , MPIF ,MW,nobenders,3215,3201,0,0,0,0,0,7,3600.050579,107,3209,0.001869741,0.004354588,14-25
,15,80,pmed,MPIF,MW,nobenders,13251,0,,,,,,,3600,108,1729,6.663967611,1,15-80
,15,50,pmed,MPIF,MW,nobenders,13251,0,,,,,,,3600,108,1731,6.655112652,1,15-50
,15,25, pmed , MPIF ,MW,nobenders,1985,1985,0,0,0,0,0,8,605.975601,101,1985,0,0,15-25
,16,80,pmed,MPIF,MW,nobenders,24003,0,,,,,,,3600,108,8514,1.819238901,1,16-80
,16,50,pmed,MPIF,MW,nobenders,24003,0,,,,,,,3600,108,8514,1.819238901,1,16-50
,16,25, pmed , MPIF ,MW,nobenders,24003,0,0,0,0,0,0,0,3600.877858,108,9251,1.594638417,1,16-25
,17,80,pmed,MPIF,MW,nobenders,14503,0,,,,,,,3600,108,7096,1.043827508,1,17-80
,17,50,pmed,MPIF,MW,nobenders,14503,0,,,,,,,3600,108,7096,1.043827508,1,17-50
,17,25,pmed,MPIF,MW,nobenders,14503,0,,,,,,,3600,108,7096,1.043827508,1,17-25
,18,80,pmed,MPIF,MW,nobenders,25508,0,,,,,,,3600,108,4824,4.287728027,1,18-80
,18,50,pmed,MPIF,MW,nobenders,25508,0,,,,,,,3600,108,4824,4.287728027,1,18-50
,18,25, pmed , MPIF ,MW,nobenders,25508,0,0,0,0,0,0,0,3600.352516,108,4905,4.200407747,1,18-25
,19,80,pmed,MPIF,MW,nobenders,16625,0,,,,,,,3600,108,2862,4.808874913,1,19-80
,19,50,pmed,MPIF,MW,nobenders,16625,0,,,,,,,3600,108,2862,4.808874913,1,19-50
,19,25,pmed,MPIF,MW,nobenders,16625,0,,,,,,,3600,108,2896,4.740676796,1,19-25
,20,80,pmed,MPIF,MW,nobenders,18980,0,,,,,,,3600,108,1796,9.567928731,1,20-80
,20,50,pmed,MPIF,MW,nobenders,18980,0,,,,,,,3600,108,1796,9.567928731,1,20-50
,20,25, pmed , MPIF ,MW,nobenders,2045,2042,0,0,0,0,0,0,3600.291941,107,2045,0,0.001466993,20-25
,21,80,pmed,MPIF,MW,nobenders,16876,0,,,,,,,3600,108,9514,0.773807021,1,21-80
,21,50,pmed,MPIF,MW,nobenders,16876,0,,,,,,,3600,108,9514,0.773807021,1,21-50
,21,25,pmed,MPIF,MW,nobenders,16876,0,,,,,,,3600,108,9514,0.773807021,1,21-25
,22,80,pmed,MPIF,MW,nobenders,19095,0,,,,,,,3600,108,8665,1.203693018,1,22-80
,22,50,pmed,MPIF,MW,nobenders,19095,0,,,,,,,3600,108,8665,1.203693018,1,22-50
,22,25,pmed,MPIF,MW,nobenders,19095,0,,,,,,,3600,108,8665,1.203693018,1,22-25
,23,80,pmed,MPIF,MW,nobenders,18616,0,,,,,,,3600,108,4648,3.005163511,1,23-80
,23,50,pmed,MPIF,MW,nobenders,18616,0,,,,,,,3600,108,4648,3.005163511,1,23-50
,23,25,pmed,MPIF,MW,nobenders,18616,0,,,,,,,3600,108,4665,2.99056806,1,23-25
,24,80,pmed,MPIF,MW,nobenders,19543,0,,,,,,,3600,108,2976,5.56686828,1,24-80
,24,50,pmed,MPIF,MW,nobenders,19543,0,,,,,,,3600,108,2976,5.56686828,1,24-50
,24,25,pmed,MPIF,MW,nobenders,19543,0,,,,,,,3600,108,3020,5.471192053,1,24-25
,25,80,pmed,MPIF,MW,nobenders,24554,0,,,,,,,3600,108,1832,12.40283843,1,25-80
,25,50,pmed,MPIF,MW,nobenders,24554,0,,,,,,,3600,108,1832,12.40283843,1,25-50
,25,25,pmed,MPIF,MW,nobenders,24554,0,,,,,,,3600,108,1929,11.72887506,1,25-25
datap/pmed1.txt,1,150,pmed,MPIF,NW,nobenders,5915,5915,0,0,0,0,0,0,0.084168,101,5915,0,0,1-150
datap/pmed1.txt,1,100,pmed,MPIF,NW,nobenders,5976,5976,0,0,5,0,0,0,0.301383,101,5976,0,0,1-100
datap/pmed1.txt,1,80,pmed,MPIF,NW,nobenders,6168,6168,0,0,110,0,0,192,2.379113,101,6168,0,0,1-80
datap/pmed2.txt,2,150,pmed,MPIF,NW,nobenders,4298,4298,0,0,0,0,0,0,0.070795,101,4298,0,0,2-150
datap/pmed2.txt,2,100,pmed,MPIF,NW,nobenders,4346,4346,0,0,16,0,0,25,0.472971,101,4346,0,0,2-100
datap/pmed2.txt,2,80,pmed,MPIF,NW,nobenders,4419,4418.833333,0,0,92,0,0,255,1.892596,102,4419,0,3.7716E-05,2-80
datap/pmed3.txt,3,150,pmed,MPIF,NW,nobenders,4282,4282,0,0,0,0,0,0,0.066952,101,4282,0,0,3-150
datap/pmed3.txt,3,100,pmed,MPIF,NW,nobenders,4307,4307,0,0,4,0,0,0,0.219924,101,4307,0,0,3-100
datap/pmed3.txt,3,80,pmed,MPIF,NW,nobenders,4582,4581.555556,0,0,1470,0,0,5985,35.909507,102,4582,0,9.69978E-05,3-80
datap/pmed4.txt,4,150,pmed,MPIF,NW,nobenders,3034,3034,0,0,0,0,0,0,0.041602,101,3034,0,0,4-150
datap/pmed4.txt,4,100,pmed,MPIF,NW,nobenders,3034,3034,0,0,3,0,0,0,0.078332,101,3034,0,0,4-100
datap/pmed4.txt,4,80,pmed,MPIF,NW,nobenders,3192,3192,0,0,463,0,0,595,2.938867,101,3192,0,0,4-80
datap/pmed5.txt,5,150,pmed,MPIF,NW,nobenders,1355,1355,0,0,0,0,0,0,0.039298,101,1355,0,0,5-150
datap/pmed5.txt,5,100,pmed,MPIF,NW,nobenders,1359,1359,0,0,1,0,0,0,0.043286,101,1359,0,0,5-100
datap/pmed5.txt,5,80,pmed,MPIF,NW,nobenders,1432,1432,0,0,10,0,0,2,0.158649,101,1432,0,0,5-80
datap/pmed6.txt,6,150,pmed,MPIF,NW,nobenders,8288,8288,0,0,0,0,0,55,4.767478,101,8288,0,0,6-150
datap/pmed6.txt,6,100,pmed,MPIF,NW,nobenders,8288,8288,0,0,0,0,0,55,4.77361,101,8288,0,0,6-100
datap/pmed6.txt,6,80,pmed,MPIF,NW,nobenders,8288,8288,0,0,4,0,0,34,4.750153,101,8288,0,0,6-80
datap/pmed7.txt,7,100,pmed,MPIF,NW,nobenders,5826,5826,0,0,0,0,0,0,1.520105,101,5826,0,0,7-100
datap/pmed7.txt,7,80,pmed,MPIF,NW,nobenders,5826,5826,0,0,0,0,0,0,1.546649,101,5826,0,0,7-80
datap/pmed7.txt,7,50,pmed,MPIF,NW,nobenders,5843,5843,0,0,25,0,0,26,2.337034,101,5843,0,0,7-50
datap/pmed8.txt,8,100,pmed,MPIF,NW,nobenders,4491,4491,0,0,0,0,0,0,0.319928,101,4491,0,0,8-100
datap/pmed8.txt,8,80,pmed,MPIF,NW,nobenders,4510,4510,0,0,2,0,0,0,0.716218,101,4510,0,0,8-80
datap/pmed8.txt,8,50,pmed,MPIF,NW,nobenders,4618,4618,0,0,10,0,0,14,1.559813,101,4618,0,0,8-50
datap/pmed9.txt,9,100,pmed,MPIF,NW,nobenders,2734,2734,0,0,0,0,0,0,0.251684,101,2734,0,0,9-100
datap/pmed9.txt,9,80,pmed,MPIF,NW,nobenders,2758,2758,0,0,1,0,0,1,0.593778,101,2758,0,0,9-80
datap/pmed9.txt,9,50,pmed,MPIF,NW,nobenders,2898,2898,0,0,9,0,0,24,1.160833,101,2898,0,0,9-50
datap/pmed10.txt,10,80,pmed,MPIF,NW,nobenders,1272,1272,0,0,0,0,0,0,0.242885,101,1272,0,0,10-80
datap/pmed10.txt,10,50,pmed,MPIF,NW,nobenders,1356,1356,0,0,1,0,0,0,0.252201,101,1356,0,0,10-50
datap/pmed10.txt,10,25,pmed,MPIF,NW,nobenders,1755,1755,0,0,179,0,0,49,1.662163,101,1755,0,0,10-25
datap/pmed11.txt,11,80,pmed,MPIF,NW,nobenders,7921,7921,0,0,0,0,0,0,1.907698,101,7921,0,0,11-80
datap/pmed11.txt,11,50,pmed,MPIF,NW,nobenders,7921,7921,0,0,0,0,0,0,1.950489,101,7921,0,0,11-50
datap/pmed11.txt,11,25,pmed,MPIF,NW,nobenders,7950,7950,0,0,44,0,0,23,15.049113,101,7950,0,0,11-25
datap/pmed12.txt,12,80,pmed,MPIF,NW,nobenders,6789,6789,0,0,0,0,0,6,5.477982,101,6789,0,0,12-80
datap/pmed12.txt,12,50,pmed,MPIF,NW,nobenders,6789,6789,0,0,0,0,0,6,5.184595,101,6789,0,0,12-50
datap/pmed12.txt,12,25, pmed , MPIF ,NW,nobenders,6944,6943.333333,0,0,4592,0,0,9370,731.880628,102,6944,0,9.60062E-05,12-25
datap/pmed13.txt,13,80,pmed,MPIF,NW,nobenders,4416,4416,0,0,0,0,0,0,0.797722,101,4416,0,0,13-80
datap/pmed13.txt,13,50,pmed,MPIF,NW,nobenders,4422,4422,0,0,3,0,0,0,0.925363,101,4422,0,0,13-50
datap/pmed13.txt,13,25,pmed,MPIF,NW,nobenders,4713,4713,0,0,183,0,0,335,45.799301,101,4713,0,0,13-25
datap/pmed14.txt,14,80,pmed,MPIF,NW,nobenders,2968,2968,0,0,1,0,0,0,1.740251,101,2968,0,0,14-80
datap/pmed14.txt,14,50,pmed,MPIF,NW,nobenders,3033,3033,0,0,2,0,0,1,2.286124,101,3033,0,0,14-50
datap/pmed14.txt,14,25,pmed,MPIF,NW,nobenders,3209,3209,0,0,114,0,0,88,6.600841,101,3209,0,0,14-25
datap/pmed15.txt,15,80,pmed,MPIF,NW,nobenders,1729,1729,0,0,0,0,0,0,0.7401,101,1729,0,0,15-80
datap/pmed15.txt,15,50,pmed,MPIF,NW,nobenders,1731,1731,0,0,1,0,0,0,0.774878,101,1731,0,0,15-50
datap/pmed15.txt,15,25,pmed,MPIF,NW,nobenders,1985,1985,0,0,31,0,0,32,3.874056,101,1985,0,0,15-25
datap/pmed16.txt,16,80,pmed,MPIF,NW,nobenders,8514,8514,0,0,0,0,0,7,15.414355,101,8514,0,0,16-80
datap/pmed16.txt,16,50,pmed,MPIF,NW,nobenders,8514,8514,0,0,0,0,0,7,15.468597,101,8514,0,0,16-50
datap/pmed16.txt,16,25,pmed,MPIF,NW,nobenders,9251,9251,0,0,53,0,0,91,178.582263,101,9251,0,0,16-25
datap/pmed17.txt,17,80,pmed,MPIF,NW,nobenders,7096,7096,0,0,0,0,0,3,8.200725,101,7096,0,0,17-80
datap/pmed17.txt,17,50,pmed,MPIF,NW,nobenders,7096,7096,0,0,0,0,0,3,8.083346,101,7096,0,0,17-50
datap/pmed17.txt,17,25,pmed,MPIF,NW,nobenders,7096,7096,0,0,0,0,0,3,8.562535,101,7096,0,0,17-25
datap/pmed18.txt,18,80,pmed,MPIF,NW,nobenders,4824,4824,0,0,0,0,0,0,2.377187,101,4824,0,0,18-80
datap/pmed18.txt,18,50,pmed,MPIF,NW,nobenders,4824,4824,0,0,0,0,0,0,2.383788,101,4824,0,0,18-50
datap/pmed18.txt,18,25,pmed,MPIF,NW,nobenders,4905,4904.769231,0,0,96,0,0,87,56.262387,102,4905,0,4.70477E-05,18-25
datap/pmed19.txt,19,80,pmed,MPIF,NW,nobenders,2862,2862,0,0,0,0,0,0,1.901962,101,2862,0,0,19-80
datap/pmed19.txt,19,50,pmed,MPIF,NW,nobenders,2862,2862,0,0,0,0,0,0,1.90853,101,2862,0,0,19-50
datap/pmed19.txt,19,25,pmed,MPIF,NW,nobenders,2896,2896,0,0,12,0,0,22,7.82808,101,2896,0,0,19-25
datap/pmed20.txt,20,80,pmed,MPIF,NW,nobenders,1796,1796,0,0,0,0,0,0,1.714752,101,1796,0,0,20-80
datap/pmed20.txt,20,50,pmed,MPIF,NW,nobenders,1796,1796,0,0,0,0,0,0,1.721709,101,1796,0,0,20-50
datap/pmed20.txt,20,25,pmed,MPIF,NW,nobenders,2045,2045,0,0,13,0,0,2,4.461459,101,2045,0,0,20-25
datap/pmed21.txt,21,80,pmed,MPIF,NW,nobenders,9514,9514,0,0,0,0,0,0,11.021932,101,9514,0,0,21-80
datap/pmed21.txt,21,50,pmed,MPIF,NW,nobenders,9514,9514,0,0,0,0,0,0,11.029576,101,9514,0,0,21-50
datap/pmed21.txt,21,25,pmed,MPIF,NW,nobenders,9514,9514,0,0,0,0,0,0,7.735472,101,9514,0,0,21-25
datap/pmed22.txt,22,80,pmed,MPIF,NW,nobenders,8665,8665,0,0,0,0,0,9,87.031454,101,8665,0,0,22-80
datap/pmed22.txt,22,50,pmed,MPIF,NW,nobenders,8665,8665,0,0,0,0,0,9,86.539869,101,8665,0,0,22-50
datap/pmed22.txt,22,25,pmed,MPIF,NW,nobenders,8665,8665,0,0,0,0,0,20,108.335838,101,8665,0,0,22-25
datap/pmed23.txt,23,80,pmed,MPIF,NW,nobenders,4648,4648,0,0,0,0,0,0,6.674908,101,4648,0,0,23-80
datap/pmed23.txt,23,50,pmed,MPIF,NW,nobenders,4648,4648,0,0,0,0,0,0,6.526453,101,4648,0,0,23-50
datap/pmed23.txt,23,25,pmed,MPIF,NW,nobenders,4665,4665,0,0,5,0,0,5,18.626974,101,4665,0,0,23-25
datap/pmed24.txt,24,80,pmed,MPIF,NW,nobenders,2976,2976,0,0,0,0,0,0,6.128259,101,2976,0,0,24-80
datap/pmed24.txt,24,50,pmed,MPIF,NW,nobenders,2976,2976,0,0,0,0,0,0,6.077983,101,2976,0,0,24-50
datap/pmed24.txt,24,25,pmed,MPIF,NW,nobenders,3020,3020,0,0,15,0,0,5,13.946754,101,3020,0,0,24-25
datap/pmed25.txt,25,80,pmed,MPIF,NW,nobenders,1832,1832,0,0,0,0,0,0,5.346526,101,1832,0,0,25-80
datap/pmed25.txt,25,50,pmed,MPIF,NW,nobenders,1832,1832,0,0,0,0,0,0,5.313542,101,1832,0,0,25-50
datap/pmed25.txt,25,25,pmed,MPIF,NW,nobenders,1929,1929,0,0,6,0,0,0,7.995903,101,1929,0,0,25-25
data/111Eucl.txt,111,2500,eucl,MPIF,NW,nobenders,93415,93415,0,13,0,0,0,0,0.029864,101,93415,0,0,111-2500
data/111Eucl.txt,111,1500,eucl,MPIF,NW,nobenders,98400,98390.2,0,17,2164,0,0,20220,95.476104,102,98400,0,9.95935E-05,111-1500
data/111Eucl.txt,111,500,eucl,MPIF,NW,nobenders,341409,341409,0,1,0,0,0,0,0.002579,101,341409,0,0,111-500
data/211Eucl.txt,211,2500,eucl,MPIF,NW,nobenders,95607,95607,0,13,0,0,0,0,0.030604,101,95607,0,0,211-2500
data/211Eucl.txt,211,1500,eucl,MPIF,NW,nobenders,99473,99465,0,17,982,0,0,2612,14.496422,102,99473,0,8.04238E-05,211-1500
data/211Eucl.txt,211,500,eucl,MPIF,NW,nobenders,316046,316046,0,4,3,0,0,0,0.007673,101,316046,0,0,211-500
data/311Eucl.txt,311,2500,eucl,MPIF,NW,nobenders,93293,93293,0,16,0,0,0,0,0.031004,101,93293,0,0,311-2500
data/311Eucl.txt,311,1500,eucl,MPIF,NW,nobenders,99043,99038,0,19,1533,0,0,12293,39.642313,102,99043,0,5.04831E-05,311-1500
data/311Eucl.txt,311,500,eucl,MPIF,NW,nobenders,368330,368330,0,2,0,0,0,0,0.004817,101,368330,0,0,311-500
data/411Eucl.txt,411,2500,eucl,MPIF,NW,nobenders,99960,99960,0,16,0,0,0,0,0.124802,101,99960,0,0,411-2500
data/411Eucl.txt,411,1500,eucl,MPIF,NW,nobenders,103611,103600.75,0,19,2692,0,0,17658,89.046064,102,103611,0,9.89277E-05,411-1500
data/411Eucl.txt,411,500,eucl,MPIF,NW,nobenders,392389,392389,0,2,0,0,0,0,0.002577,101,392389,0,0,411-500
data/511Eucl.txt,511,2500,eucl,MPIF,NW,nobenders,96553,96553,0,15,0,0,0,0,0.031161,101,96553,0,0,511-2500
